SalesID,Date,ProductID,CustomerID,RegionID,Quantity,UnitPrice,Discount,Amount,Cost
5438,2024-06-16,27,105,5,2,102.32,0.0,204.64,139.06
5439,2024-06-16,11,248,4,2,401.36,0.0,802.72,574.62
5440,2024-06-16,20,112,1,2,422.07,0.05,801.94,655.62
5441,2024-06-16,19,40,5,1,363.08,0.0,363.08,288.06
5442,2024-06-16,4,94,3,1,112.42,0.0,112.42,69.86
5443,2024-06-16,40,47,3,2,549.07,0.0,1098.15,885.89
5444,2024-06-16,56,203,5,3,30.46,0.0,91.38,70.41
5445,2024-06-17,17,210,2,1,191.3,0.1,172.17,135.61
5446,2024-06-17,9,188,2,1,440.1,0.0,440.1,327.19
5447,2024-06-17,26,213,1,1,516.41,0.1,464.77,362.03
5448,2024-06-17,20,113,5,2,602.57,0.0,1205.14,816.58
5449,2024-06-17,58,213,3,5,684.53,0.0,3422.63,2067.05
5450,2024-06-17,37,49,1,2,165.75,0.0,331.49,236.15
5451,2024-06-17,6,90,2,4,146.77,0.0,587.08,497.85
5452,2024-06-17,38,47,1,2,533.65,0.0,1067.29,684.42
5453,2024-06-17,11,138,1,1,485.46,0.0,485.46,394.23
5454,2024-06-17,2,150,1,1,450.85,0.05,428.31,291.52
5455,2024-06-17,31,84,1,4,553.01,0.05,2101.44,1694.7
5456,2024-06-17,29,154,5,1,753.59,0.05,715.91,557.75
5457,2024-06-17,5,25,5,1,647.31,0.1,582.58,442.44
5458,2024-06-17,31,237,4,2,596.57,0.05,1133.48,737.05
5459,2024-06-17,45,106,3,3,672.39,0.1,1815.47,1139.99
5460,2024-06-18,51,41,3,1,108.83,0.0,108.83,81.24
5461,2024-06-18,15,121,1,2,272.11,0.1,489.8,405.62
5462,2024-06-18,73,171,5,1,34.79,0.0,34.79,26.08
5463,2024-06-18,17,76,1,2,797.25,0.05,1514.78,949.01
5464,2024-06-18,60,132,4,2,627.61,0.0,1255.23,976.04
5465,2024-06-18,50,82,3,1,623.0,0.0,623.0,428.12
5466,2024-06-18,56,16,2,1,100.6,0.0,100.6,69.21
5467,2024-06-19,39,45,2,1,760.98,0.0,760.98,550.78
5468,2024-06-19,56,73,4,4,294.93,0.0,1179.74,975.27
5469,2024-06-19,15,42,4,1,20.7,0.0,20.7,17.54
5470,2024-06-19,65,178,4,1,484.8,0.0,484.8,393.53
5471,2024-06-19,20,187,1,3,83.22,0.1,224.7,154.07
5472,2024-06-19,44,144,4,1,336.04,0.0,336.04,202.84
5473,2024-06-19,19,171,3,2,550.51,0.05,1045.97,881.05
5474,2024-06-19,69,29,2,4,350.71,0.1,1262.54,792.64
5475,2024-06-19,29,216,4,2,568.15,0.0,1136.29,687.97
5476,2024-06-19,54,117,2,2,717.28,0.1,1291.11,867.59
5477,2024-06-19,40,103,4,1,399.04,0.0,399.04,276.29
5478,2024-06-19,15,176,5,1,775.7,0.0,775.7,593.92
5479,2024-06-20,60,38,5,3,244.42,0.15,623.28,411.47
5480,2024-06-20,67,11,2,1,201.79,0.1,181.61,131.16
5481,2024-06-20,56,150,5,1,582.19,0.0,582.19,476.55
5482,2024-06-20,5,128,5,1,573.45,0.1,516.1,357.39
5483,2024-06-20,43,30,1,3,152.38,0.05,434.29,280.26
5484,2024-06-20,7,244,5,4,576.62,0.0,2306.48,1593.77
5485,2024-06-20,61,66,3,2,36.74,0.0,73.48,45.99
5486,2024-06-20,3,247,5,4,151.0,0.1,543.61,339.54
5487,2024-06-20,53,242,5,1,758.83,0.05,720.89,481.05
5488,2024-06-20,14,124,3,2,205.75,0.0,411.5,336.06
5489,2024-06-20,62,187,5,1,644.07,0.0,644.07,435.73
5490,2024-06-20,54,201,2,3,170.83,0.0,512.48,430.1
5491,2024-06-20,26,229,4,1,134.91,0.15,114.68,84.74
5492,2024-06-20,63,123,4,1,99.45,0.0,99.45,75.19
5493,2024-06-20,13,228,2,2,47.56,0.05,90.36,65.21
5494,2024-06-20,7,89,5,1,376.73,0.0,376.73,242.68
5495,2024-06-20,46,223,3,3,527.25,0.05,1502.65,1119.89
5496,2024-06-21,27,8,5,1,644.44,0.0,644.44,434.34
5497,2024-06-21,1,143,4,4,477.29,0.0,1909.15,1267.51
5498,2024-06-21,10,96,1,1,228.77,0.0,228.77,150.94
5499,2024-06-21,47,240,1,1,130.41,0.0,130.41,84.31
5500,2024-06-21,68,180,4,2,257.15,0.0,514.3,383.71
5501,2024-06-21,12,65,2,2,47.16,0.0,94.33,69.24
5502,2024-06-21,36,132,2,5,562.39,0.1,2530.78,1584.63
5503,2024-06-21,17,225,3,1,199.1,0.1,179.19,135.74
5504,2024-06-21,39,24,4,3,492.04,0.1,1328.5,953.98
5505,2024-06-22,34,188,1,1,779.74,0.0,779.74,562.9
5506,2024-06-22,26,168,5,1,233.62,0.0,233.62,186.73
5507,2024-06-22,63,82,2,1,334.01,0.0,334.01,242.21
5508,2024-06-22,40,189,2,2,310.45,0.1,558.81,400.47
5509,2024-06-22,75,66,2,1,477.71,0.0,477.71,307.46
5510,2024-06-22,18,12,1,1,701.49,0.0,701.49,449.03
5511,2024-06-22,30,6,1,1,66.59,0.15,56.6,41.34
5512,2024-06-23,3,34,4,3,417.64,0.0,1252.93,781.98
5513,2024-06-23,15,207,2,1,347.85,0.0,347.85,263.79
5514,2024-06-23,63,74,2,2,27.06,0.0,54.12,42.07
5515,2024-06-23,50,131,2,1,561.32,0.0,561.32,476.42
5516,2024-06-23,44,59,3,1,785.7,0.0,785.7,605.31
5517,2024-06-23,14,122,4,3,117.12,0.0,351.37,248.97
5518,2024-06-23,26,236,4,1,752.24,0.0,752.24,595.13
5519,2024-06-23,39,159,3,3,99.18,0.0,297.55,201.89
5520,2024-06-24,58,165,3,1,738.27,0.0,738.27,453.37
5521,2024-06-24,38,145,4,3,330.92,0.05,943.12,755.51
5522,2024-06-24,37,54,5,2,212.38,0.15,361.04,232.86
5523,2024-06-24,71,124,1,2,131.24,0.0,262.47,173.41
5524,2024-06-24,34,147,3,5,413.66,0.0,2068.3,1377.56
5525,2024-06-24,43,37,4,3,794.06,0.0,2382.17,1948.15
5526,2024-06-24,67,145,3,2,279.68,0.0,559.35,339.15
5527,2024-06-24,47,53,2,3,259.72,0.0,779.17,635.82
5528,2024-06-25,23,229,1,1,56.3,0.0,56.3,46.81
5529,2024-06-25,34,142,1,3,646.71,0.0,1940.12,1340.46
5530,2024-06-25,22,139,5,1,40.43,0.05,38.41,29.68
5531,2024-06-25,25,37,4,1,250.09,0.0,250.09,159.5
5532,2024-06-25,20,42,1,3,151.81,0.05,432.65,279.43
5533,2024-06-25,53,56,2,2,414.0,0.1,745.19,456.04
5534,2024-06-25,33,137,4,2,171.65,0.05,326.14,250.81
5535,2024-06-25,57,227,2,1,556.08,0.15,472.66,350.1
5536,2024-06-25,43,214,2,2,106.25,0.0,212.51,135.4
5537,2024-06-25,58,62,4,3,760.47,0.0,2281.41,1937.65
5538,2024-06-25,51,13,4,1,735.11,0.0,735.11,479.2
5539,2024-06-25,30,193,3,1,158.33,0.0,158.33,110.41
5540,2024-06-25,35,91,2,2,180.55,0.0,361.1,296.95
5541,2024-06-25,61,101,4,1,445.71,0.15,378.85,299.66
5542,2024-06-25,29,214,5,1,546.86,0.1,492.18,297.98
5543,2024-06-25,9,9,2,1,137.67,0.0,137.67,92.73
5544,2024-06-26,19,191,5,5,341.63,0.05,1622.75,1368.02
5545,2024-06-26,68,63,5,2,49.9,0.0,99.79,66.06
5546,2024-06-26,14,184,3,3,512.18,0.1,1382.89,1089.18
5547,2024-06-26,33,58,1,2,393.65,0.0,787.3,614.51
5548,2024-06-26,44,54,3,4,607.54,0.0,2430.15,2038.08
5549,2024-06-26,13,228,1,1,770.66,0.0,770.66,502.79
5550,2024-06-26,27,171,4,1,31.4,0.0,31.4,25.67
5551,2024-06-26,26,214,1,1,683.68,0.0,683.68,445.38
5552,2024-06-27,23,21,5,4,622.17,0.1,2239.8,1801.92
5553,2024-06-27,72,193,3,2,149.97,0.0,299.94,221.19
5554,2024-06-27,8,104,2,4,126.02,0.0,504.08,332.58
5555,2024-06-27,64,219,1,2,522.84,0.05,993.41,619.95
5556,2024-06-27,49,215,5,1,564.53,0.0,564.53,411.79
5557,2024-06-27,69,101,1,4,489.37,0.0,1957.5,1590.43
5558,2024-06-27,6,225,2,1,586.45,0.0,586.45,387.7
5559,2024-06-27,47,112,3,1,704.53,0.05,669.3,417.93
5560,2024-06-27,5,119,2,2,446.8,0.0,893.61,635.57
5561,2024-06-27,42,230,4,3,629.31,0.0,1887.93,1416.52
5562,2024-06-27,29,92,5,5,303.66,0.0,1518.31,1147.61
5563,2024-06-27,50,133,1,1,56.28,0.0,56.28,34.88
5564,2024-06-28,25,27,4,4,192.66,0.0,770.62,575.59
5565,2024-06-28,75,176,3,1,414.15,0.0,414.15,347.79
5566,2024-06-28,40,88,5,3,148.56,0.0,445.67,280.05
5567,2024-06-28,45,215,3,2,440.21,0.0,880.42,624.48
5568,2024-06-28,64,245,2,5,345.96,0.0,1729.78,1414.82
5569,2024-06-28,59,57,2,3,133.45,0.0,400.34,331.48
5570,2024-06-28,19,56,5,3,573.16,0.0,1719.49,1390.76
5571,2024-06-28,1,121,3,1,421.33,0.05,400.26,323.83
5572,2024-06-28,64,163,5,3,516.75,0.0,1550.24,1151.07
5573,2024-06-28,23,144,5,3,335.12,0.05,955.1,575.72
5574,2024-06-28,38,15,1,4,492.19,0.1,1771.9,1212.41
5575,2024-06-28,72,173,4,1,506.14,0.0,506.14,318.76
5576,2024-06-28,22,249,1,4,335.56,0.1,1208.02,868.0
5577,2024-06-28,25,168,4,1,386.92,0.1,348.22,250.32
5578,2024-06-29,11,245,2,1,513.76,0.0,513.76,377.09
5579,2024-06-29,17,201,2,2,593.76,0.0,1187.53,736.39
5580,2024-06-29,67,243,4,1,781.28,0.0,781.28,593.88
5581,2024-06-29,57,122,2,1,791.17,0.15,672.49,423.93
5582,2024-06-29,75,73,5,4,132.64,0.0,530.57,438.1
5583,2024-06-29,34,9,4,1,570.99,0.1,513.89,348.24
5584,2024-06-29,36,206,3,1,364.39,0.0,364.39,258.49
5585,2024-06-29,35,133,3,1,380.13,0.0,380.13,307.66
5586,2024-06-29,68,209,3,3,255.47,0.0,766.4,476.92
5587,2024-06-29,9,237,3,1,677.67,0.05,643.78,518.89
5588,2024-06-29,48,231,1,1,85.25,0.1,76.73,50.53
5589,2024-06-29,9,31,3,1,246.07,0.0,246.07,183.54
5590,2024-06-29,39,63,5,2,331.62,0.05,630.09,482.79
5591,2024-06-29,4,20,4,1,617.38,0.0,617.38,379.83
5592,2024-06-29,32,246,5,5,232.39,0.0,1161.96,886.23
5593,2024-06-30,51,63,2,2,548.37,0.0,1096.74,746.64
5594,2024-06-30,20,69,1,4,411.6,0.0,1646.38,1367.18
5595,2024-06-30,41,167,4,2,222.33,0.1,400.19,338.12
5596,2024-06-30,8,39,4,4,778.9,0.05,2959.84,2261.72
5597,2024-06-30,32,179,1,3,195.49,0.1,527.82,392.49
5598,2024-06-30,46,153,4,4,696.74,0.1,2508.25,2052.82
5599,2024-06-30,24,78,3,1,511.09,0.0,511.09,429.32
5600,2024-06-30,26,206,2,2,228.26,0.1,410.86,271.31
5601,2024-06-30,57,149,3,4,67.55,0.1,243.17,153.1
5602,2024-06-30,61,14,5,1,554.84,0.05,527.1,351.85
5603,2024-06-30,50,26,1,1,683.9,0.05,649.71,483.87
5604,2024-06-30,39,50,3,4,146.36,0.0,585.46,450.36
5605,2024-06-30,19,25,1,2,427.82,0.0,855.63,552.59
5606,2024-07-01,70,244,5,2,390.1,0.0,780.21,640.46
5607,2024-07-01,15,177,1,5,548.4,0.05,2604.92,1609.71
5608,2024-07-01,26,232,3,1,739.18,0.1,665.26,529.99
5609,2024-07-01,37,156,4,4,252.76,0.1,909.93,754.07
5610,2024-07-01,64,243,3,1,60.75,0.05,57.71,45.17
5611,2024-07-01,74,14,1,1,29.84,0.1,26.85,21.44
5612,2024-07-01,33,196,1,3,401.08,0.0,1203.24,871.46
5613,2024-07-01,15,159,1,2,737.83,0.0,1475.65,1223.12
5614,2024-07-02,54,214,5,1,506.33,0.1,455.69,382.46
5615,2024-07-02,11,149,3,4,401.03,0.0,1604.14,1206.84
5616,2024-07-02,27,52,3,5,227.47,0.0,1137.35,749.81
5617,2024-07-02,70,77,2,2,316.25,0.0,632.49,462.02
5618,2024-07-02,70,97,2,1,571.79,0.0,571.79,450.28
5619,2024-07-02,10,213,2,2,697.99,0.1,1256.38,814.14
5620,2024-07-02,6,107,4,1,39.11,0.1,35.2,28.69
5621,2024-07-02,23,238,3,1,782.03,0.05,742.93,451.4
5622,2024-07-03,41,19,5,1,415.37,0.0,415.37,342.44
5623,2024-07-03,24,169,2,4,275.24,0.1,990.86,828.17
5624,2024-07-03,28,157,4,2,535.49,0.0,1070.99,806.23
5625,2024-07-03,5,34,5,2,144.27,0.0,288.54,225.02
5626,2024-07-03,57,50,3,1,431.46,0.05,409.89,259.24
5627,2024-07-03,8,142,5,1,769.83,0.0,769.83,551.29
5628,2024-07-03,4,214,5,1,699.29,0.0,699.29,488.71
5629,2024-07-03,67,179,3,4,674.6,0.05,2563.49,2111.19
5630,2024-07-03,46,1,5,2,333.97,0.0,667.94,488.74
5631,2024-07-04,40,14,5,2,474.15,0.15,806.06,537.08
5632,2024-07-04,29,201,3,1,570.86,0.0,570.86,422.39
5633,2024-07-04,24,244,2,1,60.39,0.15,51.33,38.56
5634,2024-07-04,26,75,3,1,593.57,0.0,593.57,489.91
5635,2024-07-04,43,206,2,1,413.05,0.0,413.05,341.71
5636,2024-07-04,38,115,3,2,530.7,0.0,1061.4,672.02
5637,2024-07-04,52,239,5,1,445.75,0.0,445.75,278.28
5638,2024-07-04,16,89,4,2,697.99,0.0,1395.99,840.49
5639,2024-07-04,32,190,3,2,674.64,0.05,1281.81,1021.78
5640,2024-07-05,50,216,1,1,451.62,0.0,451.62,318.72
5641,2024-07-05,4,197,5,1,510.87,0.05,485.33,395.57
5642,2024-07-05,11,49,2,1,322.4,0.05,306.28,224.85
5643,2024-07-05,30,9,2,1,58.12,0.0,58.12,46.78
5644,2024-07-05,50,3,1,3,193.79,0.0,581.37,463.88
5645,2024-07-05,51,32,3,5,182.99,0.0,914.97,586.91
5646,2024-07-05,4,224,4,2,557.19,0.05,1058.67,709.11
5647,2024-07-06,60,167,5,2,127.96,0.1,230.33,168.43
5648,2024-07-06,17,155,4,4,162.73,0.1,585.82,411.73
5649,2024-07-06,62,229,2,5,89.31,0.1,401.9,276.13
5650,2024-07-06,34,45,1,2,323.98,0.0,647.95,430.92
5651,2024-07-06,55,160,5,3,491.05,0.1,1325.85,1120.55
5652,2024-07-06,22,169,4,1,263.89,0.0,263.89,171.58
5653,2024-07-06,16,47,5,2,462.5,0.05,878.75,705.87
5654,2024-07-06,29,250,1,5,467.04,0.1,2101.66,1590.57
5655,2024-07-06,8,100,1,4,658.02,0.05,2500.48,1633.48
5656,2024-07-07,32,175,3,2,233.13,0.1,419.63,351.3
5657,2024-07-07,25,182,3,1,790.69,0.0,790.69,600.44
5658,2024-07-07,23,222,5,3,260.43,0.1,703.16,505.85
5659,2024-07-07,30,199,2,1,129.68,0.15,110.23,66.29
5660,2024-07-07,51,38,4,1,781.5,0.05,742.42,553.91
5661,2024-07-07,56,63,5,1,373.44,0.0,373.44,234.63
5662,2024-07-07,69,146,4,1,326.07,0.0,326.07,269.83
5663,2024-07-07,60,124,5,1,671.72,0.0,671.72,414.87
5664,2024-07-07,28,183,3,1,167.72,0.0,167.72,106.65
5665,2024-07-07,4,174,3,5,697.43,0.05,3312.77,2169.46
5666,2024-07-07,73,94,4,3,373.41,0.05,1064.22,645.19
5667,2024-07-07,72,86,5,1,412.7,0.05,392.06,318.68
5668,2024-07-07,37,174,4,2,699.68,0.0,1399.36,1070.31
5669,2024-07-07,62,110,1,1,395.07,0.1,355.56,265.44
5670,2024-07-07,24,6,2,2,384.89,0.0,769.78,598.22
5671,2024-07-08,50,24,3,2,629.55,0.0,1259.11,845.13
5672,2024-07-08,51,151,1,2,97.5,0.0,195.0,138.46
5673,2024-07-08,46,32,3,2,157.41,0.1,283.34,181.7
5674,2024-07-08,4,57,5,2,611.83,0.0,1223.66,858.37
5675,2024-07-08,60,228,4,1,546.66,0.0,546.66,426.94
5676,2024-07-08,27,104,4,3,493.41,0.05,1406.21,882.3
5677,2024-07-08,25,45,1,1,69.1,0.0,69.1,48.22
5678,2024-07-08,2,165,4,1,790.97,0.0,790.97,589.69
5679,2024-07-08,17,201,1,2,677.58,0.0,1355.17,826.5
5680,2024-07-09,15,207,5,2,58.25,0.0,116.5,76.14
5681,2024-07-09,64,152,4,1,797.69,0.1,717.92,599.53
5682,2024-07-09,15,183,2,3,603.66,0.05,1720.44,1073.61
5683,2024-07-09,66,73,4,1,348.78,0.0,348.78,259.1
5684,2024-07-09,11,92,5,2,433.72,0.0,867.44,623.1
5685,2024-07-09,18,229,1,3,534.16,0.0,1602.47,1301.25
5686,2024-07-09,52,85,5,1,113.16,0.0,113.16,87.0
5687,2024-07-09,47,28,3,1,585.87,0.15,497.99,298.82
5688,2024-07-09,69,134,1,1,261.07,0.0,261.07,214.92
5689,2024-07-09,59,64,5,4,638.65,0.15,2171.42,1813.07
5690,2024-07-09,40,85,3,2,518.72,0.05,985.56,799.22
5691,2024-07-09,5,228,2,1,607.39,0.05,577.02,414.62
5692,2024-07-09,48,229,3,3,766.35,0.05,2184.1,1574.19
5693,2024-07-09,27,164,3,2,325.2,0.0,650.41,529.6
5694,2024-07-09,24,10,2,1,216.14,0.1,194.52,145.3
5695,2024-07-09,66,43,4,1,346.94,0.0,346.94,226.55
5696,2024-07-10,15,233,1,2,348.71,0.1,627.68,491.09
5697,2024-07-10,71,130,2,2,688.93,0.05,1308.96,1066.51
5698,2024-07-10,16,91,4,3,291.08,0.0,873.25,643.68
5699,2024-07-10,16,249,5,3,760.15,0.0,2280.44,1602.19
5700,2024-07-10,34,6,3,1,56.15,0.0,56.15,45.86
5701,2024-07-10,7,163,1,3,581.73,0.0,1745.19,1429.72
5702,2024-07-11,15,39,3,5,67.65,0.0,338.25,216.12
5703,2024-07-11,50,175,3,2,363.46,0.0,726.92,579.75
5704,2024-07-11,41,167,4,3,205.09,0.0,615.28,469.01
5705,2024-07-11,9,35,5,1,170.75,0.1,153.67,117.23
5706,2024-07-11,60,14,2,1,273.03,0.0,273.03,195.03
5707,2024-07-11,71,172,3,1,718.17,0.0,718.17,538.78
5708,2024-07-11,15,73,1,2,150.82,0.05,286.56,206.15
5709,2024-07-11,56,187,2,2,354.18,0.0,708.37,569.82
5710,2024-07-11,70,218,5,3,727.96,0.0,2183.88,1386.22
5711,2024-07-11,70,201,3,2,533.72,0.0,1067.45,646.57
5712,2024-07-11,65,163,2,2,133.53,0.05,253.7,166.16
5713,2024-07-11,12,218,3,2,373.14,0.15,634.34,427.26
5714,2024-07-12,66,63,2,1,759.41,0.0,759.41,469.92
5715,2024-07-12,42,166,4,2,730.27,0.05,1387.51,993.96
5716,2024-07-12,33,118,4,2,23.77,0.0,47.54,32.98
5717,2024-07-12,21,21,3,4,544.55,0.15,1851.48,1123.83
5718,2024-07-12,16,207,4,1,679.36,0.1,611.42,470.17
5719,2024-07-12,55,228,4,2,342.26,0.0,684.53,561.03
5720,2024-07-12,56,59,3,3,741.32,0.0,2223.96,1446.12
5721,2024-07-12,74,57,3,1,587.92,0.0,587.92,387.18
5722,2024-07-13,59,180,5,5,40.74,0.0,203.72,147.27
5723,2024-07-13,64,201,5,2,46.16,0.0,92.33,71.95
5724,2024-07-13,70,249,5,3,572.29,0.1,1545.18,986.59
5725,2024-07-13,20,173,4,3,664.52,0.0,1993.56,1411.42
5726,2024-07-13,42,133,5,3,736.6,0.0,2209.8,1760.81
5727,2024-07-13,68,7,5,1,399.86,0.1,359.87,303.3
5728,2024-07-13,58,189,2,5,546.89,0.0,2734.47,1699.95
5729,2024-07-13,46,240,3,3,20.73,0.05,59.07,38.12
5730,2024-07-13,2,138,4,1,622.98,0.0,622.98,488.62
5731,2024-07-13,32,25,2,2,67.89,0.1,122.21,96.25
5732,2024-07-14,70,208,3,2,444.53,0.0,889.06,742.51
5733,2024-07-14,53,54,5,1,340.3,0.0,340.3,277.29
5734,2024-07-14,21,202,3,4,196.25,0.05,745.76,625.12
5735,2024-07-14,20,220,4,2,706.78,0.05,1342.88,1106.33
5736,2024-07-15,37,39,2,2,797.84,0.05,1515.89,1099.03
5737,2024-07-15,8,110,5,2,522.09,0.0,1044.18,727.77
5738,2024-07-15,57,172,5,2,395.68,0.0,791.36,496.29
5739,2024-07-15,49,70,4,3,724.31,0.0,2172.92,1659.74
5740,2024-07-15,20,181,4,1,624.35,0.0,624.35,471.76
5741,2024-07-16,70,127,1,1,366.17,0.1,329.55,275.06
5742,2024-07-16,16,19,2,4,470.36,0.0,1881.43,1450.29
5743,2024-07-16,62,246,1,1,650.7,0.0,650.7,458.32
5744,2024-07-16,64,199,3,5,709.51,0.1,3192.8,1997.61
5745,2024-07-16,26,192,4,2,623.51,0.0,1247.02,885.28
5746,2024-07-16,75,138,1,5,322.76,0.0,1613.79,1306.3
5747,2024-07-16,50,46,1,1,796.88,0.05,757.03,581.68
5748,2024-07-16,4,21,5,1,128.75,0.0,128.75,85.58
5749,2024-07-17,14,249,5,4,292.83,0.1,1054.18,687.98
5750,2024-07-17,36,244,5,2,677.16,0.05,1286.6,1049.92
5751,2024-07-17,6,241,4,1,641.39,0.05,609.32,366.54
5752,2024-07-17,13,60,5,2,449.89,0.1,809.81,664.12
5753,2024-07-17,3,169,2,2,61.72,0.0,123.43,86.52
5754,2024-07-17,47,239,1,3,31.45,0.05,89.64,68.72
5755,2024-07-18,36,42,5,2,671.93,0.0,1343.86,812.98
5756,2024-07-18,37,140,2,1,242.72,0.05,230.59,187.96
5757,2024-07-18,38,104,4,1,192.21,0.15,163.38,124.16
5758,2024-07-18,9,51,2,1,633.42,0.1,570.08,426.74
5759,2024-07-18,63,207,1,2,713.47,0.0,1426.94,977.62
5760,2024-07-18,18,45,1,4,650.1,0.0,2600.41,1871.46
5761,2024-07-18,74,42,5,3,754.86,0.0,2264.59,1377.51
5762,2024-07-18,14,73,5,2,229.17,0.0,458.33,336.47
5763,2024-07-18,27,160,3,3,48.22,0.0,144.67,106.16
5764,2024-07-18,23,210,1,2,788.68,0.15,1340.75,822.71
5765,2024-07-18,13,238,1,5,299.76,0.05,1423.86,924.72
5766,2024-07-18,29,221,5,3,190.19,0.1,513.52,343.43
5767,2024-07-18,33,164,3,4,371.4,0.0,1485.62,952.44
5768,2024-07-18,57,20,3,3,410.36,0.0,1231.08,808.05
5769,2024-07-19,27,202,1,4,683.47,0.0,2733.89,1883.96
5770,2024-07-19,27,26,1,1,255.58,0.05,242.8,204.93
5771,2024-07-19,61,65,1,3,348.25,0.15,888.03,725.07
5772,2024-07-19,42,153,5,3,459.58,0.1,1240.86,784.21
5773,2024-07-19,28,169,3,5,721.28,0.1,3245.77,2055.45
5774,2024-07-20,56,232,2,3,307.8,0.1,831.05,682.17
5775,2024-07-20,45,56,1,2,408.3,0.0,816.59,656.2
5776,2024-07-20,58,124,5,5,362.3,0.0,1811.5,1498.12
5777,2024-07-20,69,3,5,1,58.78,0.0,58.78,42.61
5778,2024-07-20,27,216,4,2,79.0,0.1,142.2,106.25
5779,2024-07-20,43,218,4,2,255.2,0.0,510.4,412.4
5780,2024-07-20,57,81,5,4,136.95,0.0,547.8,437.63
5781,2024-07-20,34,71,5,1,706.01,0.1,635.41,491.73
5782,2024-07-20,3,35,4,1,701.05,0.0,701.05,478.58
5783,2024-07-20,19,70,5,5,726.07,0.0,3630.34,2638.31
5784,2024-07-20,64,26,4,2,346.99,0.15,589.89,474.2
5785,2024-07-20,34,124,1,1,339.15,0.1,305.24,258.2
5786,2024-07-20,41,245,5,1,675.47,0.0,675.47,448.87
5787,2024-07-20,53,40,4,1,676.64,0.0,676.64,419.73
5788,2024-07-20,66,57,3,2,611.21,0.05,1161.3,896.7
5789,2024-07-21,19,22,1,1,762.67,0.05,724.54,516.95
5790,2024-07-21,31,155,3,2,537.2,0.15,913.24,588.94
5791,2024-07-21,46,196,3,2,548.53,0.0,1097.06,834.82
5792,2024-07-21,32,112,4,1,385.79,0.05,366.5,283.4
5793,2024-07-21,17,76,4,4,197.81,0.1,712.11,564.99
5794,2024-07-21,44,224,3,2,384.73,0.0,769.46,511.56
5795,2024-07-21,15,153,3,2,239.17,0.0,478.34,405.3
5796,2024-07-21,59,67,1,1,264.42,0.0,264.42,220.29
5797,2024-07-21,33,86,2,1,289.45,0.05,274.98,210.47
5798,2024-07-22,45,42,1,1,655.21,0.0,655.21,408.94
5799,2024-07-22,72,38,5,2,338.39,0.05,642.94,492.32
5800,2024-07-22,22,71,2,2,45.9,0.0,91.8,60.18
5801,2024-07-22,54,18,2,2,121.68,0.05,231.19,150.28
5802,2024-07-23,34,151,2,3,346.45,0.0,1039.36,650.86
5803,2024-07-23,67,188,5,2,95.69,0.1,172.24,130.64
5804,2024-07-23,20,250,5,1,477.8,0.0,477.8,390.97
5805,2024-07-23,32,117,1,2,382.3,0.0,764.59,584.43
5806,2024-07-23,18,218,4,2,685.46,0.0,1370.92,1145.37
5807,2024-07-23,16,151,1,5,522.65,0.0,2613.26,2116.86
5808,2024-07-23,48,24,2,2,619.75,0.05,1177.53,925.2
5809,2024-07-24,56,183,1,2,318.05,0.0,636.1,475.99
5810,2024-07-24,23,73,1,1,776.79,0.1,699.11,486.94
5811,2024-07-24,11,229,1,2,436.87,0.05,830.06,624.58
5812,2024-07-24,20,67,3,1,793.04,0.0,793.04,617.98
5813,2024-07-24,73,20,3,2,516.53,0.0,1033.06,693.27
5814,2024-07-24,60,217,1,1,722.46,0.1,650.21,459.54
5815,2024-07-24,42,41,3,2,410.14,0.1,738.24,536.33
5816,2024-07-24,61,26,1,3,521.25,0.0,1563.76,1018.12
5817,2024-07-24,8,191,4,5,479.93,0.05,2279.69,1583.2
5818,2024-07-24,28,210,5,2,343.36,0.0,686.72,515.8
5819,2024-07-25,72,214,3,2,596.48,0.1,1073.67,709.42
5820,2024-07-25,61,134,1,1,566.37,0.15,481.41,329.6
5821,2024-07-25,63,179,1,1,266.1,0.0,266.1,170.01
5822,2024-07-25,54,250,2,2,545.15,0.15,926.75,691.21
5823,2024-07-25,25,212,5,2,634.76,0.1,1142.57,906.1
5824,2024-07-25,70,203,3,2,309.93,0.15,526.88,398.75
5825,2024-07-25,75,158,1,5,45.55,0.1,204.98,156.97
5826,2024-07-25,34,207,4,4,729.41,0.05,2771.76,1971.96
5827,2024-07-25,73,89,1,4,613.67,0.0,2454.66,2003.29
5828,2024-07-25,56,125,1,2,468.27,0.0,936.54,567.65
5829,2024-07-26,57,6,3,2,526.86,0.0,1053.72,851.29
5830,2024-07-26,42,4,3,1,350.5,0.05,332.98,262.04
5831,2024-07-26,53,174,1,1,475.95,0.1,428.36,303.27
5832,2024-07-26,39,27,1,2,766.48,0.0,1532.97,1117.86
5833,2024-07-26,12,152,3,1,273.13,0.0,273.13,217.56
5834,2024-07-26,24,140,4,2,731.55,0.0,1463.09,1220.78
5835,2024-07-26,9,108,4,2,231.96,0.1,417.54,347.44
5836,2024-07-27,4,145,3,2,232.82,0.0,465.63,353.36
5837,2024-07-27,10,52,1,3,80.58,0.1,217.56,166.59
5838,2024-07-27,16,139,2,1,440.48,0.0,440.48,326.73
5839,2024-07-27,56,85,4,2,513.52,0.05,975.68,702.67
5840,2024-07-27,39,26,1,2,611.37,0.05,1161.61,732.06
5841,2024-07-27,31,69,1,4,677.4,0.0,2709.6,1676.97
